index,L_mean,A_mean,B_mean
741,79.3976,-0.5292617,-0.24589431
742,59.27031,-11.350581,24.216633
743,67.261154,-0.78515154,-4.020393
744,49.09092,-0.36040825,3.0735846
745,44.790398,-4.707076,14.15948
746,47.009705,-8.958917,14.71404
747,42.171883,-0.4126319,3.9984133
748,76.5432,-13.277772,-6.1164455
749,51.19151,-2.451795,5.4581203
750,38.382824,-3.105806,7.243401
751,54.122982,1.3775645,0.053034365
752,53.54011,0.46236324,-17.823643
753,49.68286,14.456442,-4.891128
754,44.071167,0.73159456,5.7714005
755,34.131634,26.86808,7.1730814
756,43.82525,-4.1022964,7.6660833
757,67.40517,-6.6774073,-26.576729
758,49.621933,-3.1870172,23.850359
759,45.27498,1.4961181,10.9770775
760,70.56674,5.5350876,4.959036
761,60.837902,0.1050411,-12.241411
762,59.670227,16.620363,-1.1862516
763,56.883354,-0.23179047,-18.093603
764,44.006004,-16.740257,27.319098
765,58.40297,0.17703629,-11.766741
766,61.871964,-9.149149,2.9876294
767,59.065384,-1.1479301,10.586037
768,39.21264,-2.4582193,7.65841
769,46.256607,0.76188815,3.596558
770,31.878012,3.5716524,9.388687
771,59.96147,0.07314491,7.710796
772,46.971245,9.679514,26.80516
773,51.591816,0.1462512,-0.23555368
774,19.300447,21.221872,26.102879
775,40.914585,1.2350272,6.5800147
776,43.282265,-2.2448583,5.214344
777,54.247112,-7.1538177,-8.544914
778,41.90843,-9.267737,16.519533
779,54.5841,-9.126536,48.34642
780,63.999565,4.052836,20.311481
781,16.004133,-7.03304,1.9248692
782,87.20125,-0.0021768573,0.004136993
783,39.9881,-16.05082,16.560335
784,42.086773,8.03006,15.151648
785,53.310047,0.025711864,2.4446487
786,63.814415,-5.195237,-16.057396
787,61.67781,-3.2727263,-2.5577524
788,69.59894,-0.011796631,2.1197958
789,54.254585,-1.3469911,2.024417
790,90.21237,1.0860517,2.7326598
791,53.982826,6.0636473,10.534412
792,58.06369,-3.1622536,6.036485
793,56.801105,-1.2004204,-13.933521
794,56.01151,-4.872953,17.532627
795,41.726006,-4.6501255,-12.967304
796,66.409775,-8.15461,-23.004997
797,66.72061,7.2649145,-14.944236
798,53.969784,-2.4332607,5.952463
799,43.592503,-9.542582,17.096954
800,55.56337,-20.517435,13.74313
801,28.134212,14.237987,14.258911
802,68.74504,-5.4283648,20.783638
803,59.308666,-0.0015842742,0.0030100113
804,46.40636,20.8039,22.032454
805,39.190395,1.9659326,9.170906
806,46.557697,10.92713,9.208727
807,31.108664,-6.559437,14.962322
808,64.422714,-1.5518782,-4.0054812
809,66.29459,2.4325562,1.943266
810,53.273254,-2.0837836,-0.89914143
811,63.441948,-7.491931,-0.7202203
812,39.303265,-0.82008696,1.9498718
813,37.39968,5.3577304,4.5058503
814,47.012955,-4.235077,5.052436
815,30.285412,0.93892026,4.221753
816,84.49881,-0.0021213419,0.004033602
817,44.489136,-5.8197975,11.501751
818,53.362732,-0.8075061,4.6339927
819,38.886772,-2.9246445,1.3836408
820,62.964073,4.557916,3.800124
821,35.77294,10.0708065,20.946976
822,69.66288,0.8333577,-2.8202004
823,49.028706,-3.6761303,17.276836
824,42.55214,8.3792515,7.3841105
825,38.50062,4.2408423,7.341376
826,44.162342,0.5401268,-11.264113
827,60.623764,1.6708176,12.510329
828,49.596558,10.601988,-0.45275098
829,47.773438,-3.990492,8.360701
830,47.04914,-5.7558413,18.286793
831,38.08023,10.708748,11.22558
832,61.77779,1.2527187,3.247076
833,34.074497,-3.4252012,9.304361
834,38.721878,0.6029978,0.40234154
835,56.025,-0.7223327,31.610786
836,47.530445,10.161823,36.01774
837,40.402344,-12.900976,9.409816
838,37.583332,-6.080971,19.2091
839,56.979927,5.490978,12.502018
840,51.21174,1.9463698,5.765891
841,47.203316,-1.6043271,-9.476688
842,58.31808,-6.318102,11.679221
843,55.01497,3.0641708,22.192675
844,57.816086,-5.651491,12.77858
845,66.242355,2.0384076,-6.4918613
846,54.42193,29.923101,19.784128
847,60.41915,-1.3385701,18.884268
848,56.51778,10.382285,4.162149
849,49.892067,-1.8122113,9.145639
850,17.188782,-1.9436373,6.178417
851,56.0782,-0.54882014,8.19607
852,64.603745,-0.18161532,4.546147
853,55.555374,1.2930409,4.0690374
854,44.903046,3.85562,11.307255
855,44.07923,9.214826,6.5548277
856,33.316784,-1.3550016,8.023957
857,43.646606,9.754375,20.0068
858,57.0449,12.0483055,19.230848
859,59.267715,-1.2121656,-8.392772
860,67.09017,2.2844863,5.048492
861,60.31606,2.2478123,11.316971
862,42.221954,1.9526393,-11.300179
863,49.184372,0.11704846,9.346241
864,61.58779,2.9321926,6.4780216
865,33.23192,7.9645777,24.75798
866,65.082886,1.3656402,-6.5107164
867,59.55454,1.7290342,-6.779527
868,48.6855,-0.31166297,-8.2815075
869,33.89707,17.031868,7.9265366
870,42.80044,0.40860683,-15.057713
871,77.23741,-2.213429,0.21014905
872,70.62904,-0.55302346,2.8569105
873,43.035553,-0.44131315,6.374901
874,33.768288,-8.586465,6.7881002
875,45.8476,12.235447,11.089153
876,18.184929,2.8208003,2.9220607
877,47.108135,1.5897589,-2.8466587
878,32.830215,3.174827,8.433788
879,67.044266,0.7003482,4.9314604
880,46.416084,-16.263552,5.511719
881,42.327763,9.910168,9.054598
882,55.924423,5.8078365,11.022461
883,53.711388,-2.759873,-8.177828
884,46.37325,8.340416,7.5483947
885,80.04471,0.050667852,2.2269006
886,44.024914,3.3153877,-5.2098284
887,47.52884,-4.659732,6.9816008
888,57.357376,4.294505,-0.02932632
889,78.2501,-0.12243134,-5.9406714
890,70.23387,0.47543752,-9.404991
891,62.982647,-3.518405,-20.667118
892,58.0671,3.5973806,-4.004491
893,43.236607,1.145386,-10.531793
894,41.88562,4.004467,9.092479
895,21.959415,4.9566345,17.72202
896,57.97532,-22.675243,24.196537
897,73.60126,3.1800838,6.9122305
898,56.047062,-0.0015244441,0.002889504
899,47.368217,-17.600533,31.119823
900,45.02754,1.7442031,5.275663
901,69.10683,-8.803295,-8.656391
902,60.102375,2.2224934,-16.71732
903,39.99955,2.8508034,21.508541
904,22.543556,4.3970737,3.697078
905,56.942303,-1.2038237,-2.6699562
906,38.57557,1.8804994,-7.7463293
907,54.478508,-8.921269,26.394863
908,44.851067,-10.572432,8.224294
909,51.840298,-2.768845,-4.8111935
910,36.550423,-3.2264779,11.234638
911,67.52441,-1.3599467,-3.0015376
912,48.580124,-0.4135852,6.3814983
913,35.422863,0.6718989,-4.1075897
914,38.65101,-0.77447975,13.944421
915,63.132236,0.94055367,2.5374908
916,36.124733,-2.9386497,15.039444
917,38.85991,8.288079,-6.543684
918,19.885166,-0.4692522,0.58797675
919,51.814636,-8.485622,7.9586043
920,34.037384,-8.321883,19.8593
921,37.62504,0.78629076,10.73494
922,55.87239,2.7280064,6.9912868
923,33.93002,-18.316753,18.611261
924,51.16317,-10.46686,27.085176
925,57.9012,-13.427883,18.391304
926,55.34435,0.4455735,2.7131257
927,46.82119,-4.5299053,-0.3792734
928,61.25108,-0.026043177,23.557404
929,66.65376,3.788061,16.5723
930,43.12645,-12.325053,26.145157
931,46.59633,0.7966368,19.863136
932,57.65976,1.3833411,3.7670088
933,59.172653,-7.7915487,19.472816
934,33.33128,6.3561525,7.385411
935,66.2135,-2.676902,8.75381
936,38.140045,-0.45490623,-5.2000895
937,51.349377,-15.701319,30.112513
938,67.02757,-20.456543,-7.122267
939,54.740578,0.23023194,24.895905
940,52.446533,5.9689016,-4.456196
941,59.86255,3.3405595,1.3079406
942,44.92048,-1.3712199,-3.9019644
943,59.77997,-13.763203,3.5760355
944,54.655895,-7.3144135,5.210292
945,47.22867,-12.711767,26.546795
946,28.950296,-6.301277,19.151676
947,55.464943,18.499416,16.136297
948,55.69233,2.1399188,8.321415
949,60.55733,2.0584483,9.356891
950,53.73413,0.21958415,-14.486469
951,51.87616,-7.5124025,23.181633
952,56.370823,-0.016062364,4.1820493
953,54.05651,16.644947,4.8881645
954,58.38887,-1.531529,8.690015
955,44.172054,3.5764728,0.74703765
956,56.48551,-4.606209,10.781573
957,72.77905,-4.8960404,15.184536
958,29.126328,19.462934,4.5478673
959,38.434563,-0.8933048,19.734516
960,61.320263,-25.81131,31.402714
961,35.841568,-2.6845605,27.90686
962,63.69806,-2.290839,-0.043044336
963,30.058453,2.2420511,5.636172
964,36.686787,1.6934227,-8.925648
965,58.35385,2.7436156,-2.8158474
966,52.020462,-19.576504,32.25923
967,67.82831,-5.956354,-12.330942
968,51.39461,-5.605912,5.5594773
969,46.512375,-0.0013201934,0.0025066955
970,35.748592,-0.8638388,2.1047854
971,64.137024,0.43659458,-6.83182
972,51.29843,-2.3622563,4.740096
973,52.1419,4.8773947,9.71664
974,63.45169,-5.216863,0.25819862
975,54.571808,-22.09425,14.639937
976,59.584877,1.9578831,28.15581
977,65.935684,-2.9858952,-0.59226876
978,61.52155,-3.5633135,-4.038842
979,42.3571,-4.8755817,21.960102
980,47.868164,1.2464416,2.128777
981,67.46997,2.0602503,11.80987
982,57.13737,6.846931,2.339533
983,54.924873,-16.744808,-3.5336437
984,56.992966,2.3144295,5.152004
985,48.18708,2.7481155,18.258162
986,49.28231,-3.1460838,8.02819
987,61.694584,-2.5633485,-5.986025
988,51.664223,5.103168,8.297146
989,72.954025,1.7423795,4.874283
990,57.126305,-12.815691,29.128695
991,82.148285,1.326544,-1.5194576
992,36.260265,15.638817,9.819498
993,51.49516,-3.7427573,1.3137261
994,46.35823,-1.4103806,15.690603
995,45.975975,7.721149,36.80952
996,45.769417,1.9301149,17.563946
997,40.78696,-6.6410713,3.1691613
998,63.329296,1.5466379,3.0323358
999,39.049576,1.9742594,5.7633
1000,59.18079,-1.7398354,-2.5898561
1001,64.53106,4.733224,18.601955
1002,33.960144,2.6980882,6.1075444
1003,53.209698,-3.6441965,22.12943
1004,55.04985,7.380272,9.951628
1005,54.884697,-22.014484,35.833393
1006,39.068077,3.555489,6.943413
1007,52.636887,2.397004,12.648039
1008,61.882675,-1.4458964,14.37498
1009,61.21222,-1.8055532,-11.497763
1010,41.808815,6.310363,21.142227
1011,44.3328,-4.121293,-11.675033
1012,41.772488,-0.8605553,-1.5079894
1013,43.88095,5.293166,13.089644
1014,50.39213,-4.6290483,0.85834
1015,48.773945,2.6143346,0.26227224
1016,40.613453,-3.6750371,23.555786
1017,76.01509,0.6011342,4.4076643
1018,57.595207,-9.663134,39.795937
1019,49.129364,-4.47722,15.034028
1020,46.993725,-0.7417656,0.73252654
1021,41.58379,19.403934,1.0461135
1022,64.797104,6.4763994,-5.0055947
1023,64.61068,-7.4502134,7.644431
1024,53.31366,-9.922419,26.767372
1025,65.4158,10.412599,9.25481
1026,39.675163,1.9890085,9.983051
1027,59.026676,-2.0656466,7.01006
1028,70.49318,3.943269,3.3956385
1029,49.492203,-0.7248547,0.9808651
1030,63.832043,1.8731711,6.080809
1031,47.40795,18.140352,28.863735
1032,60.67813,1.3705001,-8.336555
1033,52.198936,-4.467922,14.551451
1034,56.50602,-2.7731304,-6.545329
1035,34.739105,1.4545597,-0.23607853
1036,38.961285,0.052467287,-6.1499896
1037,46.255264,-2.5713222,-3.858213
1038,50.702385,-6.1810308,10.374324
1039,48.461834,3.1820123,-15.070661
1040,29.856068,4.5885687,-4.908018
1041,40.725754,8.744099,1.0223701
1042,43.308456,-1.4994924,10.042363
1043,67.628426,0.9791007,6.830239
1044,60.272705,-9.459917,-8.901545
1045,71.12971,3.3794477,14.881977
1046,54.92395,1.6734278,14.967924
1047,43.120373,8.136988,13.511282
1048,44.75624,0.28931814,17.756588
1049,46.8077,-0.4939468,-6.1218452
1050,47.593575,-13.3682785,13.319403
1051,54.381966,1.7129846,12.063124
1052,35.657196,10.147606,2.068148
1053,43.393288,0.63556623,16.803638
1054,50.58493,4.2682495,6.40937
1055,63.717453,-35.595097,53.231304
1056,54.90132,4.3474073,-19.326578
1057,50.657753,-1.4102474,1.6019479
1058,54.43077,-1.5079331,-3.035375
1059,41.678215,1.4647553,7.8585353
1060,65.16493,-8.16209,-24.225351
1061,66.96456,-10.9942665,18.06985
1062,52.92019,-0.45457458,-4.964897
1063,36.565903,4.0069613,4.8603063
1064,62.037384,13.990297,4.8725204
1065,64.98457,-6.2388043,11.624675
1066,67.481895,-0.7597152,0.42064226
1067,54.99663,0.27592307,7.784228
1068,45.401264,-9.448215,5.8901186
1069,75.48088,-8.102011,19.830595
1070,51.252476,-6.092627,22.365072
1071,51.09748,-3.3404174,17.689222
1072,73.83276,0.46365988,4.8583703
1073,52.360275,-2.1269634,13.333967
1074,49.514584,0.78607774,6.3200555
1075,52.18245,-1.6048381,3.9408913
1076,44.809036,1.9001615,0.7003107
1077,66.94323,-1.5357947,33.866516
1078,49.767162,5.228446,12.381752
1079,27.888344,0.40743625,5.418776
1080,51.16434,0.06466043,-7.905335
1081,49.010025,-5.4057646,26.097322
1082,64.78817,-5.743879,-12.219992
1083,37.545746,-5.7236333,14.488279
1084,56.1125,5.876951,-14.850673
1085,40.223434,-5.6609135,6.6764965
1086,65.532684,-0.7203176,-6.903313
1087,38.74711,-5.0660067,-8.255426
1088,48.565056,5.337749,5.1090894
1089,52.93956,0.8741958,-1.0030644
1090,45.446922,3.4812016,-0.17734548
1091,55.5236,7.422306,1.142523
1092,47.139854,0.3237247,-2.1613238
1093,46.6707,11.109328,23.774452
1094,51.307064,-1.9329556,0.043319702
1095,50.43278,-0.41339186,0.076922566
1096,43.14641,5.7630477,7.054366
1097,57.42688,-3.0187979,13.103129
1098,53.22339,-5.0066843,13.587627
1099,59.40348,0.8120274,-11.742075
1100,56.19745,4.9438696,27.003038
1101,48.489502,-3.9812078,9.313466
1102,53.87232,2.1407137,27.098175
1103,65.42565,1.5273707,-3.219405
1104,60.66861,-2.0662198,4.2080345
1105,58.535492,5.1639647,11.016101
1106,69.96478,-5.7346244,-3.7123501
1107,42.46141,-2.0161705,28.26079
1108,31.598831,-2.7765164,2.3174713
1109,47.181503,4.738057,1.7951831
1110,38.219845,3.3288772,0.8692461
1111,57.218536,3.2617586,16.389662
1112,36.58155,-1.4430939,-3.095725
1113,44.794147,10.664646,-8.2577715
1114,44.089943,3.4268513,4.5210667
1115,44.239048,-1.806188,-9.078535
1116,65.54885,5.125189,-25.675716
1117,37.11937,4.69162,-2.4772742
1118,70.28888,4.145779,1.2414606
1119,56.701057,-2.0448515,-2.7741344
1120,42.22557,-1.4303554,-1.0335443
1121,43.797653,-7.2758446,16.429028
1122,31.691982,2.2722473,9.85874
1123,37.77646,-10.0549135,12.872822
1124,50.48193,2.9113348,4.602419
1125,50.18303,2.4615602,14.996918
1126,44.69641,-1.9790977,11.041688
1127,27.867521,5.127968,2.1049953
1128,22.96345,3.2371373,-1.0980332
1129,57.779892,-15.44265,36.83453
1130,64.06506,-4.1359386,2.4037743
1131,67.373795,-1.584789,-0.3931719
1132,66.48712,-10.728182,28.187426
1133,27.62286,1.1414292,0.23816359
1134,44.9244,-16.80436,22.930227
1135,47.18559,2.0814831,3.082775
1136,28.349037,-0.72000045,8.360271
1137,65.35785,-0.8940239,-1.2140536
1138,46.79174,-8.072784,9.014794
1139,59.516457,-0.2920413,-4.1150427
1140,48.3487,-1.0919133,2.4706388
1141,46.32412,-0.22690585,-5.805864
1142,73.5116,-1.2811195,-0.21705914
1143,52.60781,4.5497775,12.476208
1144,75.78964,-6.4915276,7.109913
1145,77.53137,4.7441115,-4.0296154
1146,42.841896,-2.9717414,6.6642485
1147,79.99455,-1.4523746,3.35248
1148,46.094246,-18.405941,22.10136
1149,50.299423,-3.7567708,8.898073
1150,53.292137,2.457322,1.8267272
1151,42.980217,4.0049934,-17.740993
1152,48.29626,2.8849683,4.1124177
1153,38.528267,16.663538,7.047056
1154,27.311687,8.747564,15.557224
1155,44.102074,0.77426577,10.621199
1156,50.14173,2.667943,8.085267
1157,41.25923,11.1419935,15.791424
1158,73.481,3.7677407,7.6561337
1159,45.4319,0.09045625,9.053921
1160,50.075916,1.9567766,0.54455054
1161,44.03656,3.888306,-0.57972944
1162,46.129585,-6.216397,-9.638145
1163,65.69428,-9.808312,13.116728
1164,43.099358,-0.26354355,7.7594733
1165,50.537125,-7.2550306,21.97637
1166,49.509552,0.043581784,-10.302528
1167,73.85092,-2.4454465,-2.2578495
1168,80.715004,-2.404323,-5.117592
1169,49.769722,-1.6145859,0.905705
1170,47.895477,-0.78922707,2.0133164
1171,68.55533,8.505247,1.449497
1172,53.44764,9.679113,9.030839
1173,40.55155,-0.027240932,8.530503
1174,54.953323,3.6234906,13.121843
1175,43.68627,13.574642,13.109282
1176,53.707203,-0.57212734,6.4431067
1177,60.48478,2.0425196,3.1021674
1178,70.33734,-2.2550664,-23.438053
1179,52.4859,-2.6173184,12.386339
1180,54.70379,1.6686401,14.1334505
1181,36.690033,0.2616055,-30.581648
1182,50.847263,5.780875,-10.232267
1183,73.239624,-0.0018856153,0.0035789097
1184,45.293297,-2.693506,29.612617
1185,56.825817,-3.7332897,9.934488
1186,51.706795,19.662468,11.597839
1187,49.16893,1.4371455,-2.1748886
1188,62.77214,4.913782,18.574202
1189,26.622417,-4.3633637,4.8286614
1190,51.978188,-4.21247,1.944886
1191,69.25807,-8.3293915,23.784288
1192,38.371643,-4.3333235,12.297163
1193,19.916586,9.423216,11.97521
1194,58.566456,-3.7783296,32.13112
1195,59.4369,0.5546619,-1.4994941
1196,54.379288,1.4894413,6.9089103
1197,36.36089,8.040679,-1.1370546
1198,48.767967,0.25628996,-0.8618083
1199,66.5952,-3.5765278,-1.5213479
1200,44.28248,-0.95600843,12.725655
1201,35.342136,0.17164272,2.252403
1202,56.53897,6.2854247,18.411224
1203,54.83011,-3.4531705,2.9243999
1204,24.6535,3.420295,-14.884227
1205,53.37831,-2.5244865,-25.360344
1206,57.124603,-7.5994186,9.731499
1207,45.87483,-11.574108,23.392193
1208,53.927788,7.7145767,17.852404
1209,58.07551,-6.672956,33.86049
1210,42.941162,-7.558666,38.207844
1211,85.99739,1.7082247,1.7514269
1212,44.40494,12.216487,27.673475
1213,40.41047,1.7619991,2.948935
1214,71.25899,1.0836561,-3.6553395
1215,62.10044,11.945089,-3.8658235
1216,57.237434,3.890637,5.9725785
1217,54.419876,21.256634,18.360298
1218,48.572323,4.2767367,21.323193
1219,85.94809,1.2168444,4.891793
1220,55.174225,5.588896,16.422337
1221,60.182053,-2.0891998,9.772442
1222,44.26673,1.8528873,-5.4275303
1223,37.43187,2.0717194,-0.29491383
1224,45.455376,4.5458055,7.5396185
1225,47.898132,-4.278616,11.289906
1226,62.320267,2.5620782,8.320058
1227,54.201973,2.0526228,12.304365
1228,37.595055,-4.57775,17.139217
1229,54.21811,1.2453482,-11.727619
1230,49.167908,1.9464436,-9.504267
1231,70.302155,-0.30878663,-2.3903308
1232,46.194633,9.781206,8.576754
1233,55.418762,0.9248546,2.0491686
1234,47.54007,0.6631856,13.936432
1235,48.544895,-1.5665252,-0.72640824
1236,53.730743,4.6138134,-14.696913
1237,55.8579,10.467329,17.163746
1238,53.804226,-7.954383,34.076553
1239,31.394693,-6.402269,12.7335205
1240,35.27394,1.7581682,1.7424042
1241,64.16438,-0.0016930717,0.0032153504
1242,57.87298,1.3667762,23.327463
1243,53.891365,1.687098,-33.75685
1244,39.217587,16.860647,24.104383
1245,55.636448,3.9063404,-6.5155773
1246,45.33689,0.44589895,21.800669
1247,49.607742,3.1485705,-8.3445015
1248,57.015434,14.790931,21.457714
1249,68.90498,-1.766264,-16.73335
1250,58.18342,-1.0415787,-19.300972
1251,56.17665,11.560047,5.3066955
1252,54.526695,3.8055627,9.710269
1253,57.813004,-1.0252445,-2.3268008
1254,65.2657,-1.2526289,-2.6792364
1255,68.15528,-0.0017783022,0.0033752993
1256,43.418232,-4.422017,18.353294
1257,52.223213,-0.0014335819,0.0027212752
1258,52.201763,1.1144447,8.479837
1259,18.980345,2.1119282,5.8768344
1260,75.66934,0.83819735,-3.6585765
1261,60.6367,-6.0996656,-14.878012
1262,65.11332,-0.0017107086,0.00325015
1263,61.158314,1.4936643,-1.4157684
1264,45.491684,0.17183548,-7.7263064
1265,40.06753,2.375309,0.6442981
1266,13.55252,3.3230572,-13.196278
1267,51.060234,0.38298163,5.116046
1268,36.162468,0.11386967,21.390638
1269,40.029633,-5.9552565,11.397516
1270,55.14531,-1.7727652,-10.745325
1271,39.31035,1.4837871,6.365926
1272,36.731915,4.7746296,9.8910055
1273,40.94564,2.7880461,7.279639
1274,42.904095,18.833565,24.870186
1275,51.80621,-11.319521,22.651821
1276,48.26261,-1.2716545,16.125057
1277,47.94885,-2.2833097,-0.1303933
1278,71.32761,-5.5595574,1.6434727
1279,55.95009,3.4334705,9.439243
1280,37.705627,30.178787,13.157101
1281,61.20982,9.9479065,20.475761
1282,35.524895,-1.8083708,-5.597858
1283,61.605904,-1.7299641,8.201498
1284,51.235382,2.549592,0.77877223
1285,43.401817,-0.8683803,6.0139985
1286,53.158405,-0.6757308,-4.6478176
1287,49.95398,10.5953455,0.079897285
1288,55.33979,-1.9397755,14.865029
1289,52.68905,-0.040452123,-5.0328674
1290,49.242905,4.352749,-2.3044055
1291,47.4263,-4.6473966,9.689795
1292,64.55445,-1.237203,-12.404858
1293,61.38827,-0.79506385,-5.881777
1294,44.93905,-3.096014,4.732015
1295,49.355515,-1.7521669,12.085949
1296,64.43769,-10.305641,-4.627474
1297,64.78284,2.1465368,2.7055953
1298,44.485115,7.393154,-24.261845
1299,31.441734,-15.099015,5.553117
1300,42.9259,-4.2618227,5.4641204
1301,52.343872,3.7657046,9.03109
1302,54.35502,-5.849571,8.69153
1303,45.48089,-0.52739424,3.9702342
1304,50.550842,0.06139785,0.7530172
1305,55.47039,4.7129297,1.9928648
1306,53.999794,-1.9695071,-4.2176466
1307,51.2704,4.5499134,22.138012
1308,40.120277,1.6904705,5.0466237
1309,49.555454,2.5761924,8.522047
1310,29.940266,-4.34026,-0.06919074
1311,36.727676,-9.181739,-2.2114558
1312,58.73117,6.032949,9.267742
1313,51.540543,-3.327629,20.162922
1314,50.102005,7.1931725,-3.9115405
1315,47.493446,5.6445246,36.455547
1316,42.22926,12.269447,3.7336884
1317,39.26947,0.9315409,21.431007
1318,45.617012,-4.2052393,3.381498
